polyid,fireid,cen_lon,cen_lat,acq_date_lst,area_sqkm,alg_agg,v_lct,f_lct,v_tree,v_herb,v_bare,v_regnum,v_frp
529,1794,-116.73516120785165,41.3231683133199,2017-07-16,0.21466555919387936,2,10,1,2.375,69,28.625,1,
530,1360,-116.87720504817364,46.027190022166515,2017-07-16,0.35591949357533453,2,10,1,17.4375,52.875,29.8125,1,
531,1361,-116.89557497261218,46.002360008740865,2017-07-16,0.24600578831374645,2,10,1,10.222222222222221,68.66666666666667,20.77777777777778,1,
532,1362,-116.91159497197677,46.00551000936617,2017-07-16,0.24735071384239196,2,10,1,9.727272727272727,63,27.181818181818183,1,
533,1363,-116.91747000000001,46.00567,2017-07-16,0.14097201610565185,2,10,1,6.5,63,30.666666666666668,1,
534,1843,-116.5583,41.54064000000001,2017-07-16,0.1408248174188137,2,10,1,1,70,29,1,
535,1844,-116.56304999999999,41.54041999999999,2017-07-16,0.14082481020855903,2,10,1,1,65,34,1,
536,1841,-116.6109,41.532709999999994,2017-07-16,0.14082455760073662,2,10,1,0,65,35,1,
537,1845,-116.56783,41.54021,2017-07-16,0.1408248033297062,2,10,1,0.8333333333333334,61.666666666666664,37.5,1,
538,1850,-116.5726,41.53999,2017-07-16,0.14082479612112045,2,10,1,0.16666666666666666,62.166666666666664,37.666666666666664,1,
539,1856,-116.56339,41.54596,2017-07-16,0.14082499172735213,2,10,1,1,66,33,1,
540,1857,-116.56818999999999,41.54574,2017-07-16,0.1408249845187664,2,10,1,0.5,67,32.25,1,
541,1859,-116.60177000000002,41.544200000000004,2017-07-16,0.14082493406009675,2,10,1,0,60,40,1,
542,1869,-116.60213,41.54972,2017-07-16,0.14082511492586136,2,10,1,0,63.833333333333336,36,1,
543,1652,-116.74231999999999,41.33393,2017-07-16,0.14081804794073105,2,10,1,1.1666666666666667,69.5,29.333333333333332,1,
544,1870,-116.57817,41.55083,2017-07-16,0.14082515129494666,2,10,1,0.6666666666666666,68,31.333333333333332,1,
545,1842,-116.61559,41.53249,2017-07-16,0.14082455039358138,2,10,1,0,66,34,1,
546,1875,-116.60691999999999,41.54951,2017-07-16,0.1408251080441475,2,10,1,0,64.66666666666667,35.333333333333336,1,
547,1874,-116.59734000000002,41.54995,2017-07-16,0.14082512246227263,2,10,1,0.5,66.16666666666667,33.333333333333336,1,
548,1375,-116.59872999999999,41.53660000000001,2017-07-16,0.14082468505120277,2,10,1,0,64,36,1,
549,1853,-116.62531,41.53758,2017-07-16,0.14082471715903283,2,10,1,0.8333333333333334,64.5,34.833333333333336,1,
550,1868,-116.56857,41.55127,2017-07-16,0.14082516571211814,2,10,1,0.5,67.5,32,1,
551,390,-116.78200000000001,41.537000000000006,2017-07-16,1.0014200738754273,2,10,1,0.5428571428571428,59.4,40.05714285714286,1,
552,1833,-116.7616,41.51477,2017-07-16,0.14082396985077858,2,10,1,0.5,63,36.5,1,
553,1836,-116.75714999999998,41.52047,2017-07-16,0.14082415658926964,2,10,1,0.16666666666666666,61.666666666666664,38.333333333333336,1,
554,1626,-117.82654,40.68646,2017-07-16,0.14079688958525657,2,10,1,1,71.75,27.25,1,
555,1757,-117.80683,40.68989,2017-07-16,0.14079700147891044,2,10,1,1,74,25,1,
556,1376,-116.69893,41.54584,2017-07-16,0.1408249877948761,2,10,1,0,60.333333333333336,39.666666666666664,1,
557,1837,-116.76198,41.52024,2017-07-16,0.1408241490535736,2,10,1,0,59.833333333333336,40.166666666666664,1,
558,1680,-116.72592,41.517579999999995,2017-07-16,0.14082406190800667,2,10,1,1,67.16666666666667,31.833333333333332,1,
559,1668,-116.7233734480902,41.47720599775048,2017-07-16,0.39969721373517436,2,10,1,0.06666666666666667,66.26666666666667,33.6,1,
560,1655,-116.80285,41.32894,2017-07-16,0.14081788460755348,2,10,1,1.3333333333333333,72.16666666666667,26.5,1,
561,1515,-119.83411,39.92779000000001,2017-07-16,0.14077219635391236,2,10,1,3,60.666666666666664,36.166666666666664,1,
562,1666,-116.71897000000001,41.47062,2017-07-16,0.1408225236194134,2,10,1,0.5,64.16666666666667,35.333333333333336,1,
563,1665,-116.71436000000001,41.47189,2017-07-16,0.14082256521749498,2,10,1,1,67.5,31.5,1,
564,1667,-116.72356,41.469350000000006,2017-07-16,0.1408224820227623,2,10,1,0,62.25,37.5,1,
565,1674,-116.73776999999998,41.49077,2017-07-16,0.14082318364191054,2,10,1,0,60.166666666666664,39.833333333333336,1,
566,1413,-116.64721999999999,41.4651,2017-07-16,0.1408223428208828,2,10,1,1.6666666666666667,62.333333333333336,35.666666666666664,1,
567,1439,-116.63856999999999,41.45092000000001,2017-07-16,0.14082187839794158,2,10,1,1.5,54.5,44,1,
568,1435,-116.63709,41.45472,2017-07-16,0.14082200285315513,2,10,1,1,58.833333333333336,40,1,
569,1436,-116.65877999999998,41.45526,2017-07-16,0.1408220205385685,2,10,1,1.5,69,29.166666666666668,1,
570,1400,-116.60574,41.46446,2017-07-16,0.14082232185912133,2,10,1,2,64,34,1,
571,1411,-116.60723,41.46067,2017-07-16,0.1408221977260113,2,10,1,1.6666666666666667,64.66666666666667,33.666666666666664,1,
572,1427,-116.65570999999998,41.46281,2017-07-16,0.14082226781702042,2,10,1,1.6666666666666667,67.66666666666667,31,1,
573,368,-117.85399992202136,40.754000010360826,2017-07-16,1.5612492809209824,2,10,1,2.0166666666666666,63.516666666666666,34.46666666666667,1,
574,1394,-116.59785000000001,41.46689,2017-07-16,0.1408224014482498,2,10,1,1.5,67.16666666666667,31.333333333333332,1,
575,1395,-116.59146999999999,41.46553,2017-07-16,0.1408223569047451,2,10,1,1,72.25,26.75,1,
576,1396,-116.58514,41.464180000000006,2017-07-16,0.1408223126885891,2,10,1,1,71,28,1,
577,1397,-116.57882,41.46283,2017-07-16,0.14082226847195625,2,10,1,1,67,32,1,
578,1406,-116.58662999999999,41.46038,2017-07-16,0.14082218822836876,2,10,1,1,71.75,27.25,1,
579,1744,-117.80877406988698,40.67871323223738,2017-07-16,0.45134297193473577,2,10,1,0.9444444444444444,63.27777777777778,35.77777777777778,1,
580,1768,-117.80063999592564,40.70575500011652,2017-07-16,0.2904895141658783,2,10,1,1.9230769230769231,72.6923076923077,25.384615384615383,1,
581,1628,-117.82313998655964,40.693780001693085,2017-07-16,0.275233781550169,2,10,1,1.2,71.1,27.9,1,
582,1771,-117.81658000000002,40.70485,2017-07-16,0.14079748952913285,2,10,1,1.5,71.5,27,1,
583,1630,-117.81910999999998,40.70129000000001,2017-07-16,0.14079737338423728,2,10,1,1.3333333333333333,69.83333333333333,28.833333333333332,1,
584,1629,-117.81597,40.69586,2017-07-16,0.1407971962378025,2,10,1,0.3333333333333333,69.16666666666667,30.666666666666668,1,
585,1747,-117.8069749808723,40.68399000564453,2017-07-16,0.24172770098173618,2,10,1,0.8,65.7,33.5,1,
586,1769,-117.80743,40.70537,2017-07-16,0.14079750649404527,2,10,1,1,70.33333333333333,28.333333333333332,1,
587,340,-117.83544394687452,40.69612300030557,2017-07-16,1.0972671199296713,2,10,1,0.9736842105263158,69.60526315789474,29.42105263157895,1,
588,1772,-117.83053999999998,40.70406,2017-07-16,0.14079746375489235,2,10,1,1.1666666666666667,70.5,28.333333333333332,1,
589,1624,-117.82003581354255,40.68853080939136,2017-07-16,0.3563299331666827,2,10,1,0.5,69.66666666666667,29.916666666666668,1,
590,305,-119.75469465005975,39.974555351867984,2017-07-16,1.2003507332274914,2,10,1,6.434782608695652,57.23913043478261,36.30434782608695,1,
591,361,-119.69599999999998,39.93800000000001,2017-07-16,1.3424368893241883,2,10,1,2.6222222222222222,59.333333333333336,38,1,
592,1631,-117.82227000000002,40.706700000000005,2017-07-16,0.14079754988646506,2,10,1,2.6666666666666665,73.66666666666667,23.5,1,
593,1547,-119.73064,39.88998,2017-07-16,0.14077096879196166,2,10,1,0.16666666666666666,53.5,46.5,1,
594,1499,-119.77589999999998,39.96777,2017-07-16,0.1407734947013855,2,10,1,3.5,62.333333333333336,34.333333333333336,1,
595,1531,-119.76332,39.90717,2017-07-16,0.14077152685546876,2,10,1,1,53.25,45.75,1,
596,1543,-119.75013999999999,39.89734,2017-07-16,0.14077120772147178,2,10,1,0,50.5,49.5,1,
597,1550,-119.71032,39.88614,2017-07-16,0.14077084413909913,2,10,1,0,51.166666666666664,48.833333333333336,1,
598,1562,-119.7328,39.88302,2017-07-16,0.14077074285960198,2,10,1,0,47.333333333333336,52.666666666666664,1,
599,1583,-119.73741000000001,39.86916999999999,2017-07-16,0.14077029329442978,2,10,1,0.2222222222222222,49.44444444444444,50.333333333333336,1,
600,1587,-119.76679000000001,39.87108,2017-07-16,0.14077035528993606,2,10,1,1.5,54.25,44,1,
601,1589,-119.76253999999999,39.866589999999995,2017-07-16,0.14077020955467223,2,10,1,1.8333333333333333,65.16666666666667,33,1,
602,1590,-119.72924,39.86025,2017-07-16,0.14077000377726556,2,10,1,0.5,51.5,47.833333333333336,1,
603,1725,-119.74526,39.96303,2017-07-16,0.14077334075212478,2,10,1,2,59.25,38.75,1,
604,1731,-119.77804999999998,39.98828,2017-07-16,0.1407741608929634,2,10,1,3,60,37,1,
605,1738,-119.797,39.99605,2017-07-16,0.14077441329693793,2,10,1,2,55.5,42.5,1,
606,1539,-119.74491,39.896350000000005,2017-07-16,0.14077117558431626,2,10,1,0.75,54.5,44.75,1,
607,1541,-119.72961,39.89345999999999,2017-07-16,0.14077108176517486,2,10,1,0.8333333333333334,52.833333333333336,46.333333333333336,1,
608,1554,-119.75288000000002,39.8905,2017-07-16,0.14077098567342758,2,10,1,1,53.5,45.5,1,
609,1556,-119.7487,39.88602999999999,2017-07-16,0.1407708405673504,2,10,1,1,51.166666666666664,47.833333333333336,1,
610,1559,-119.75436,39.88709999999999,2017-07-16,0.14077087530183793,2,10,1,1,54,45,1,
611,1563,-119.75582000000001,39.88369999999999,2017-07-16,0.14077076493310928,2,10,1,1,62.833333333333336,36.166666666666664,1,
612,1567,-119.75733999999999,39.88031,2017-07-16,0.14077065489077567,2,10,1,1.1666666666666667,69.33333333333333,29.166666666666668,1,
613,1571,-119.76995000000001,39.87902,2017-07-16,0.1407706130168438,2,10,1,2,58.5,39.5,1,
614,1572,-119.75279,39.87577,2017-07-16,0.14077050752186776,2,10,1,1,60.5,38.5,1,
615,1575,-119.73624,39.87263,2017-07-16,0.14077040560102463,2,10,1,0,50,50,1,
616,1577,-119.76447000000002,39.87799,2017-07-16,0.14077057958269118,2,10,1,1.6666666666666667,54.166666666666664,44.166666666666664,1,
617,1578,-119.75871,39.87689999999999,2017-07-16,0.14077054420137405,2,10,1,1.1666666666666667,57.5,41.333333333333336,1,
618,1579,-119.75999000000002,39.87346000000001,2017-07-16,0.1407704325401783,2,10,1,1,55.5,43.5,1,
619,1581,-119.76569,39.87454000000001,2017-07-16,0.14077046759653092,2,10,1,1.6666666666666667,52,46.5,1,
620,1584,-119.72699,39.86719,2017-07-16,0.14077022902750969,2,10,1,0.16666666666666666,49.333333333333336,50.5,1,
621,1585,-119.76128,39.87003,2017-07-16,0.14077032120871544,2,10,1,1.1666666666666667,64,34.666666666666664,1,
622,1586,-119.72810000000001,39.863719999999994,2017-07-16,0.14077011640024184,2,10,1,1,47.25,52,1,
623,307,-119.73699999999998,39.96000000000001,2017-07-16,1.001054166176796,2,10,1,2.357142857142857,55.5,42.095238095238095,1,
624,1611,-119.79360999391422,39.98716000035516,2017-07-16,0.24126510439538956,2,10,1,2.25,63.5,34.25,1,
625,335,-119.81147505656209,39.98947740122197,2017-07-16,1.3218014714407325,2,10,1,2.836734693877551,57.36734693877551,39.83673469387755,1,
626,1612,-119.8007049787012,39.98558000927411,2017-07-16,0.2436273206308484,2,10,1,2.111111111111111,58.44444444444444,39.333333333333336,1,
627,304,-119.76833222333794,39.977759332133395,2017-07-16,1.3112431734338403,2,10,1,2.979591836734694,57.16326530612245,39.795918367346935,1,
628,1734,-119.79594,39.991499999999995,2017-07-16,0.14077426549124716,2,10,1,2.5,57,40.5,1,
629,1735,-119.80136999999999,39.99108,2017-07-16,0.14077425184845924,2,10,1,2,52.25,45.75,1,
630,1487,-119.82365,39.98415,2017-07-16,0.14077402673768996,2,10,1,3,64.33333333333333,32.77777777777778,1,
631,1490,-119.79959,39.97592999999999,2017-07-16,0.14077375973773001,2,10,1,2.1666666666666665,67,30.833333333333332,1,
632,1491,-119.77495000000002,39.97126,2017-07-16,0.14077360805487632,2,10,1,2.75,63.5,33.5,1,
633,1492,-119.77005999999999,39.970330000000004,2017-07-16,0.14077357784843444,2,10,1,3,65,32,1,
634,1496,-119.80549999999998,39.973380000000006,2017-07-16,0.14077367691230774,2,10,1,5.666666666666667,68.33333333333333,25.833333333333332,1,
635,1521,-119.77243999999999,39.91256,2017-07-16,0.14077170185112953,2,10,1,2.5,69.5,28,1,
636,299,-116.53742050511994,41.50345369322385,2017-07-16,1.9983222576189545,2,10,1,0.5384615384615384,58.782051282051285,40.743589743589745,1,
637,384,-116.56999999999996,41.52000000000001,2017-07-16,1.0014161132421493,2,10,1,0.3125,62.125,37.5625,1,
638,1383,-116.54654,41.5095,2017-07-16,0.1408237972047329,2,10,1,0,62.75,37.25,1,
639,1409,-116.70306999999998,41.48109,2017-07-16,0.1408228665599823,2,10,1,1,74.16666666666667,24.833333333333332,1,
640,1419,-116.67947000000001,41.47197,2017-07-16,0.14082256783723832,2,10,1,1,68,31,1,
641,337,-119.892,40.017,2017-07-16,1.0010673328371047,2,10,1,4.628571428571429,51.25714285714286,44.142857142857146,1,
642,1472,-119.88190999999999,40.017070000000004,2017-07-16,0.14077509618139267,2,10,1,2.5,68.25,29.25,1,
643,1482,-119.87154000000001,40.00051,2017-07-16,0.14077455818223952,2,10,1,2,67.25,30.75,1,
644,1475,-119.88296000000003,40.01362,2017-07-16,0.14077498409318923,2,10,1,3.5,67.83333333333333,28.5,1,
645,1481,-119.87032000000002,40.003930000000004,2017-07-16,0.14077466928696633,2,10,1,2.5,64.33333333333333,33.5,1,
646,344,-116.71699999999997,41.31700000000001,2017-07-16,1.0013688429555894,2,10,1,1.3428571428571427,69.94285714285714,28.714285714285715,1,
647,1797,-116.70248000000001,41.32468,2017-07-16,0.14081774517130852,2,10,1,1.3333333333333333,68.33333333333333,30.333333333333332,1,
648,1803,-116.70363999999998,41.33013,2017-07-16,0.14081792355823516,2,10,1,1.8333333333333333,68,30.333333333333332,1,
649,1804,-116.69888000000002,41.33036,2017-07-16,0.14081793108606339,2,10,1,1.1666666666666667,67.33333333333333,31.5,1,
650,1810,-116.70388,41.33562,2017-07-16,0.14081810325980187,2,10,1,1.1666666666666667,66.16666666666667,32.666666666666664,1,
651,1811,-116.69917999999998,41.33585000000001,2017-07-16,0.1408181107878685,2,10,1,1.4444444444444444,65.88888888888889,32.77777777777778,1,
652,1650,-116.7321799641136,41.33816002339177,2017-07-16,0.3291913200454712,2,10,1,1.6153846153846154,68,30.307692307692307,1,
653,1824,-116.72262264034778,41.46140747135265,2017-07-16,0.3064957421028018,2,10,1,0.6,52.6,46.8,1,
654,1818,-116.72668999999999,41.34003,2017-07-16,0.14081824761343004,2,10,1,2,68,30,1,
655,1646,-116.72944999999997,41.33160999999999,2017-07-16,0.140817972001791,2,10,1,2.6666666666666665,65.16666666666667,32.333333333333336,1,
656,1647,-116.73426999999998,41.33027,2017-07-16,0.14081792814207078,2,10,1,2,68.16666666666667,29.833333333333332,1,
657,1457,-116.72665499095582,41.43669500123348,2017-07-16,0.1734927290134281,2,10,1,0,66.75,33.25,1,
658,1458,-116.74565998980076,41.440730001583866,2017-07-16,0.1794416750881076,2,10,1,1,66.22222222222223,32.77777777777778,1,
659,375,-116.74649981196922,41.3530000881332,2017-07-16,1.9202165730326175,2,10,1,1.1917808219178083,67.23287671232876,31.575342465753426,1,
660,1664,-116.74940000000001,41.45046,2017-07-16,0.14082186333346366,2,10,1,1,69.5,29.5,1,
661,1461,-116.74956999999999,41.34304,2017-07-16,0.14081834614109992,2,10,1,2,68.66666666666667,29.333333333333332,1,
662,385,-116.49900000000001,41.571,2017-07-16,1.0014279960756303,2,10,1,0.08571428571428572,57.714285714285715,42.114285714285714,1,
663,386,-116.52000000000001,41.567,2017-07-16,1.001427063990593,2,10,1,0.575,59.925,39.55,1,
664,387,-116.54500000000002,41.57399999999999,2017-07-16,1.0014286951532363,2,10,1,1,61.825,37.175,1,
665,388,-116.56599999999999,41.569,2017-07-16,1.001427530029297,2,10,1,0.45714285714285713,60.6,38.885714285714286,1,
666,1379,-116.61659499639048,41.50771000016904,2017-07-16,0.15907870388621093,2,10,1,1,54.5,44.5,1,
667,1654,-116.80205502218016,41.32457500397086,2017-07-16,0.33672110323238374,2,10,1,1.6153846153846154,72.38461538461539,25.923076923076923,1,
668,1462,-116.79657499965681,41.332560000001244,2017-07-16,0.1752014597016573,2,10,1,1.375,73.375,25.25,1,
669,1370,-117.17411999999999,43.75527999999999,2017-07-16,0.14089767510700227,2,12,1,1.3333333333333333,60.333333333333336,38.5,1,
670,1372,-122.98235,44.06426,2017-07-16,0.14090787396478652,2,13,0.6666666666666666,7.666666666666667,60.833333333333336,31.333333333333332,1,
670,1372,-122.98235,44.06426,2017-07-16,0.14090787396478652,2,9,0.3333333333333333,7.666666666666667,60.833333333333336,31.333333333333332,1,
671,1380,-116.61041,41.506240000000005,2017-07-16,0.14082369040870665,2,10,1,0.16666666666666666,59.833333333333336,39.833333333333336,1,
672,1388,-116.5632,41.467740000000006,2017-07-16,0.1408224292898178,2,10,1,1.25,70,28.75,1,
673,1393,-116.79972,41.51381000000001,2017-07-16,0.14082393840122223,2,10,1,1,64.5,34.666666666666664,1,
674,1618,-117.83963998378265,40.66995500227974,2017-07-16,0.30473174363827704,2,10,1,0.7,54.1,45.2,1,
675,1468,-123.16954,41.42573,2017-07-16,0.1408210534529686,2,8,0.8333333333333334,38,38.666666666666664,23.333333333333332,1,
675,1468,-123.16954,41.42573,2017-07-16,0.1408210534529686,2,1,0.16666666666666666,38,38.666666666666664,23.333333333333332,1,
676,1470,-123.16675999999998,41.41848,2017-07-16,0.14082081604242325,2,8,1,32.25,48.75,19,1,
677,1517,-119.8241,39.92591,2017-07-16,0.1407721353096962,2,10,1,3.6666666666666665,64.5,31.666666666666668,1,
678,1635,-117.8344263220521,40.720955904064716,2017-07-16,0.42761644931447507,2,10,1,1.4285714285714286,71.78571428571429,26.714285714285715,1,
679,1627,-117.83887,40.68287,2017-07-16,0.14079677247381212,2,10,1,1.3333333333333333,67.5,31.166666666666668,1,
680,1653,-116.77983,41.32942,2017-07-16,0.14081790031838418,2,10,1,1,70.25,28.75,1,
681,1658,-116.71121,41.45516,2017-07-16,0.14082201726341248,2,10,1,0.8333333333333334,60,39.166666666666664,1,
682,1706,-119.32606,45.83628000000001,2017-07-16,0.1409664197216034,2,12,0.5,11.833333333333334,70,17.666666666666668,1,
682,1706,-119.32606,45.83628000000001,2017-07-16,0.1409664197216034,2,13,0.5,11.833333333333334,70,17.666666666666668,1,
683,1553,-119.75930996597626,39.88987502331856,2017-07-16,0.3333234876613617,2,10,1,1,64.5,34.416666666666664,1,
684,317,-119.72525910042422,39.874612964672245,2017-07-16,1.2403123232405187,2,10,1,0.02,53.08,46.86,1,
685,332,-119.78210391545213,39.93396092946208,2017-07-16,1.2229676916549206,2,10,1,3.765957446808511,64.55319148936171,31.659574468085108,1,
686,359,-119.6915,39.92400000000001,2017-07-16,1.4278665179986954,2,10,1,1.92,52.16,45.9,1,
687,297,-116.55850008191372,41.51000001012487,2017-07-16,1.6410424347658157,2,10,1,0.5689655172413793,61.241379310344826,38.275862068965516,1,
688,1614,-117.83368998347818,40.665345002337254,2017-07-16,0.30874135115098955,2,10,1,1.6153846153846154,63.76923076923077,34.69230769230769,1,
689,1441,-116.66666,41.452839999999995,2017-07-16,0.1408219412806034,2,10,1,1,67.25,31.75,1,
690,1442,-116.66013000000001,41.45144,2017-07-16,0.14082189542984963,2,10,1,2,70,28,1,
691,1424,-116.63405,41.46228000000001,2017-07-16,0.14082225045871735,2,10,1,1,54.5,44.5,1,
692,1445,-116.64005,41.44714,2017-07-16,0.1408217546005249,2,10,1,0.75,60.5,38.75,1,
693,1385,-116.58219,41.47178000000001,2017-07-16,0.14082256161546708,2,10,1,1.5,70.83333333333333,27.666666666666668,1,
694,1386,-116.57587,41.47043,2017-07-16,0.1408225173959732,2,10,1,1.5,68.83333333333333,29.5,1,
695,1387,-116.59486000000001,41.47448000000001,2017-07-16,0.14082265005111694,2,10,1,1.5,69.25,29.25,1,
696,1389,-116.59634,41.47068,2017-07-16,0.14082252558541297,2,10,1,2.1666666666666665,66.5,31.166666666666668,1,
697,1390,-116.58997,41.46932999999999,2017-07-16,0.14082248136758804,2,10,1,1.75,69,29,1,
698,1401,-116.59932,41.46309000000001,2017-07-16,0.14082227698755265,2,10,1,1.8333333333333333,68,30.333333333333332,1,
699,1398,-116.57246,41.46148,2017-07-16,0.14082222425556182,2,10,1,1,56,43,1,
700,1426,-116.66236000000002,41.46423,2017-07-16,0.14082231432533265,2,10,1,1.3333333333333333,70.16666666666667,28.333333333333332,1,
701,1428,-116.64883999999999,41.46134,2017-07-16,0.14082221967005729,2,10,1,1,63.166666666666664,35.833333333333336,1,
702,1407,-116.58036000000001,41.45904,2017-07-16,0.14082214433956147,2,10,1,1,73.5,25.5,1,
703,1429,-116.64208999999998,41.45989999999999,2017-07-16,0.14082217250728607,2,10,1,1.5,62.5,35.833333333333336,1,
704,1430,-116.61018999999999,41.45308,2017-07-16,0.14082194914150237,2,10,1,1,66,33,1,
705,1431,-116.63556999999999,41.4585,2017-07-16,0.1408221266555786,2,10,1,1.1666666666666667,55.5,43.333333333333336,1,
706,1446,-116.63368999999999,41.44578,2017-07-16,0.14082171006155014,2,10,1,0.8333333333333334,54.666666666666664,44.5,1,
707,1448,-116.64157,41.44336,2017-07-16,0.14082163080763818,2,10,1,0.75,69.75,29.5,1,
708,1447,-116.66144999999999,41.44762,2017-07-16,0.14082177032208443,2,10,1,1.75,65,33.5,1,
709,1432,-116.65731,41.45904,2017-07-16,0.14082214433956147,2,10,1,1.1666666666666667,71.33333333333333,27.5,1,
710,1414,-116.61505999999999,41.45823000000001,2017-07-16,0.1408221178114414,2,10,1,1.5,65.75,32.75,1,
711,1415,-116.60873,41.45687,2017-07-16,0.14082207326936722,2,10,1,1,66.66666666666667,32.166666666666664,1,
712,1420,-116.66704,41.469319999999996,2017-07-16,0.1408224810409546,2,10,1,1.5,71.16666666666667,27.166666666666668,1,
713,1421,-116.66074000000002,41.46798,2017-07-16,0.1408224371495247,2,10,1,1,71,28,1,
714,1422,-116.65403000000002,41.466550000000005,2017-07-16,0.14082239031243324,2,10,1,1.5,69.33333333333333,29.166666666666668,1,
715,1391,-116.58363999999999,41.46798,2017-07-16,0.1408224371495247,2,10,1,2,69.16666666666667,28.833333333333332,1,
716,1392,-116.57731999999999,41.466629999999995,2017-07-16,0.14082239293384552,2,10,1,2,67.83333333333333,30.166666666666668,1,
717,1423,-116.64059,41.46368,2017-07-16,0.14082229631233215,2,10,1,1,56,43,1,
718,1433,-116.65052,41.45759,2017-07-16,0.14082209684967995,2,10,1,1.3333333333333333,63.333333333333336,35.333333333333336,1,
719,1788,-117.85664000000001,40.76451,2017-07-16,0.14079943626427652,2,10,1,1.25,67.5,31.25,1,
720,1758,-117.81174,40.68962,2017-07-16,0.14079699266934395,2,10,1,0.5,73.75,26,1,
721,1488,-119.8186,39.9832,2017-07-16,0.14077399587965012,2,10,1,2,60.75,37.25,1,
722,1493,-119.76521000000001,39.96941999999999,2017-07-16,0.14077354829144478,2,10,1,3,62.25,34.75,1,
723,1498,-119.80052,39.97243,2017-07-16,0.14077364605712891,2,10,1,5.333333333333333,67.5,27.333333333333332,1,
724,1416,-116.70452,41.47731,2017-07-16,0.14082274274611473,2,10,1,1,69.16666666666667,29.833333333333332,1,
725,1404,-116.68266,41.48085,2017-07-16,0.14082285869979858,2,10,1,1,56.888888888888886,42,1,
726,1410,-116.69681999999999,41.47976,2017-07-16,0.14082282299685478,2,10,1,1,73,26,1,
727,1403,-116.69534000000002,41.48353999999999,2017-07-16,0.14082294681239127,2,10,1,0.5,71.5,27.833333333333332,1,
728,1402,-116.70164000000001,41.48487000000001,2017-07-16,0.14082299037861823,2,10,1,1,73,26,1,
729,1408,-116.70936,41.48243,2017-07-16,0.14082291045308112,2,10,1,1,71.33333333333333,27.666666666666668,1,
730,1399,-116.70792000000002,41.48621000000001,2017-07-16,0.14082303427028656,2,10,1,1,71.83333333333333,27.166666666666668,1,
731,1425,-116.68099000000001,41.46820000000001,2017-07-16,0.1408224443552494,2,10,1,1.3333333333333333,61.333333333333336,37.166666666666664,1,
732,1793,-116.72289000000002,41.32372,2017-07-16,0.14081771374893187,2,10,1,1.3333333333333333,69.83333333333333,28.833333333333332,1,
733,345,-116.749,41.315,2017-07-16,1.0013683774652482,2,10,1,1.1428571428571428,70.33333333333333,28.547619047619047,1,
734,372,-116.68799999999999,41.331,2017-07-16,1.0013721015024186,2,10,1,1.4,68.2,30.4,1,
735,1651,-116.73762,41.33523,2017-07-16,0.1408180904943943,2,10,1,1.5,67.33333333333333,31.333333333333332,1,
736,371,-116.66799999999999,41.335,2017-07-16,1.0013730325603485,2,10,1,1.5238095238095237,70.80952380952381,27.642857142857142,1,
737,1820,-116.71277,41.3462,2017-07-16,0.1408184495820999,2,10,1,2,65,33.166666666666664,1,
738,1456,-116.72508999999998,41.440780000000004,2017-07-16,0.14082154631352425,2,10,1,0.75,64.25,35,1,
739,1455,-116.71879999999999,41.43943,2017-07-16,0.1408215021018982,2,10,1,0.6666666666666666,66.5,32.666666666666664,1,
740,1454,-116.73139,41.44214000000001,2017-07-16,0.14082159085178375,2,10,1,0.6666666666666666,63.333333333333336,35.833333333333336,1,
741,1453,-116.74405,41.44485999999999,2017-07-16,0.1408216799311638,2,10,1,0.6666666666666666,64.16666666666667,35.666666666666664,1,
742,1452,-116.71733,41.44321000000001,2017-07-16,0.14082162589383126,2,10,1,0.6666666666666666,68.5,30.666666666666668,1,
743,1451,-116.72364,41.44457,2017-07-16,0.1408216704325676,2,10,1,0.3333333333333333,63.5,35.666666666666664,1,
744,1822,-116.71688000000002,41.45596,2017-07-16,0.1408220434639454,2,10,1,1,67.5,31.5,1,
745,1366,-116.90809000000002,46.0001,2017-07-16,0.1409718320951462,2,10,1,12.333333333333334,71.83333333333333,15.5,1,
746,1367,-116.90285,45.99907,2017-07-16,0.14097179806613921,2,10,1,17.166666666666668,60.166666666666664,22.833333333333332,1,
747,1368,-120.21523,45.646910000000005,2017-07-16,0.1409601624879837,2,10,1,1,51.333333333333336,48,1,
748,1369,-117.42244,44.540710000000004,2017-07-16,0.14092360949373245,2,10,0.6666666666666666,2.1666666666666665,57.5,40.333333333333336,1,
748,1369,-117.42244,44.540710000000004,2017-07-16,0.14092360949373245,2,13,0.3333333333333333,2.1666666666666665,57.5,40.333333333333336,1,
749,1371,-117.17545,43.7517,2017-07-16,0.14089755697107315,2,12,1,2.8333333333333335,76.83333333333333,20.5,1,
750,1405,-116.67015,41.47818,2017-07-16,0.1408227712433338,2,10,1,1,68.75,30.25,1,
751,1449,-116.6694,41.44522,2017-07-16,0.14082169172024728,2,10,1,0.6666666666666666,48.833333333333336,50.5,1,
752,1516,-119.82899,39.92683,2017-07-16,0.14077216518235205,2,10,1,2.6666666666666665,60,37.5,1,
753,1520,-119.83035000000001,39.92342,2017-07-16,0.140772054459095,2,10,1,2.6666666666666665,62.5,34.833333333333336,1,
754,1525,-119.83652000000001,39.92091,2017-07-16,0.1407719729616642,2,10,1,2.75,64.5,32.75,1,
755,1591,-119.73795,39.85086,2017-07-16,0.1407696990249157,2,10,1,1,52,47,1,
